0,-0.53119,7.0145,6.2109
0.031006,-0.53119,7.2052,6.2109
0.061951,-0.53119,7.2052,6.4016
0.092896,-0.50395,7.2052,6.4288
0.12439,-0.46309,7.1643,6.4288
0.15619,-0.31327,7.1643,6.3607
0.18723,-0.27241,7.1234,6.3198
0.22144,-0.23155,7.2052,6.3607
0.25436,-0.34051,7.2052,6.3198
0.28574,-0.38137,7.2052,6.3607
0.31656,-0.38137,7.246,6.279
0.34732,-0.42223,7.2052,6.4016
0.37805,-0.53119,7.246,6.3198
0.40891,-0.50395,7.2733,6.2109
0.44006,-0.46309,7.2052,6.2381
0.48642,-0.53119,7.246,6.279
0.51727,-0.50395,7.2733,6.3198
0.56332,-0.46309,7.246,6.2381
0.59741,-0.57205,7.2733,6.4016
0.6283,-0.57205,7.2052,6.3198
0.6593,-0.53119,7.2733,6.3198
0.70575,-0.61292,7.2733,6.279
0.75232,-0.69464,7.3141,6.2109
0.79877,-0.65378,7.2733,6.2381
0.82968,-0.65378,7.246,6.3607
0.86069,-0.72188,7.2733,6.4016
0.89185,-0.69464,7.2733,6.3198
0.92282,-0.61292,7.2052,6.2381
0.9538,-0.65378,7.2733,6.2381
0.98492,-0.61292,7.2733,6.2381
1.0161,-0.65378,7.2733,6.3198
1.0472,-0.72188,7.3141,6.279
1.0783,-0.65378,7.246,6.2381
1.1093,-0.57205,7.246,6.279
1.1404,-0.65378,7.3141,6.2381
1.1722,-0.69464,7.355,6.279
1.2032,-0.53119,7.246,6.3198
1.2342,-0.31327,7.0826,6.3607
1.265,-0.10896,6.8238,6.2381
1.2961,-0,6.3607,6.17
1.3271,0.72188,6.17,5.6252
1.358,-1.0351,6.8238,5.4073
1.389,-2.9148,6.7012,5.7886
1.4232,-5.2847,7.5865,6.4016
1.4542,-7.3958,8.3493,7.3958
1.485,-8.3493,8.4991,8.6625
1.5164,-7.1643,7.464,8.4991
1.5475,-3.9499,5.7069,6.8919
1.5786,-0.081722,5.0531,5.8976
1.6095,2.6015,5.4345,5.203
1.6404,3.5685,5.5571,4.7535
1.672,3.0646,6.2109,4.7126
1.703,3.2144,6.17,5.6252
1.734,3.7184,5.9385,6.4016
1.765,3.9499,5.8295,6.6604
1.7961,4.4811,5.7886,6.8238
1.8273,4.7126,5.5162,6.8919
1.8583,4.5628,5.0531,6.8919
1.8894,3.9771,4.985,6.279
1.9205,1.4574,5.4345,5.8976
1.9515,-1.6072,6.4016,6.17
1.9828,-3.5277,7.2052,6.851
2.0138,-3.6366,7.5457,6.9736
2.0449,-3.5685,7.2733,7.0826
2.076,-3.5958,6.7829,6.9328
2.1071,-3.8682,6.5922,6.5105
2.1382,-4.9442,6.8238,6.5105
2.1691,-6.3198,7.464,6.5105
2.2003,-6.279,7.4367,6.7421
2.2316,-5.2166,7.246,6.6604
2.2627,-4.1814,6.9328,6.6604
2.2936,-2.3427,6.2109,6.4288
2.3246,-1.6072,6.3198,5.8567
2.3558,-1.1441,6.8238,6.0474
2.3868,0.10896,6.7012,6.3198
2.4181,0.88532,6.6331,6.3198
2.449,0.76274,6.7012,6.5105
2.48,1.1169,6.7829,6.7829
2.5111,1.3348,6.6331,6.7421
2.5421,1.076,6.6604,6.5105
2.5731,1.4165,6.7012,6.8238
2.6043,2.3427,6.4016,6.9328
2.6353,2.7513,6.17,6.8919
2.6663,2.3427,6.2381,6.8919
2.6974,1.757,5.7886,6.9328
2.7284,1.076,6.3198,6.4288
2.7593,-0,6.851,5.4345
2.7904,-1.4982,6.5514,4.3994
2.8216,-3.1054,6.851,4.6718
2.8525,-4.4811,7.4367,5.3256
2.8835,-4.8625,6.8919,5.598
2.9145,-5.3256,6.4697,6.0883
2.9455,-5.8976,6.5105,6.2381
2.9766,-6.279,6.3198,6.0883
3.0076,-6.4424,6.1292,6.1292
3.0387,-6.5105,6.1292,6.2381
3.0697,-6.9736,6.5105,6.3607
3.1008,-7.355,6.8919,5.8567
3.1318,-7.1643,6.9736,6.2109
3.163,-5.8295,6.851,6.4288
3.1941,-3.6775,6.4424,6.279
3.2252,-1.8796,5.6661,5.9793
3.2564,-0.081722,5.5162,6.0202
3.2874,1.6072,5.3256,5.4073
3.3184,3.0646,5.9385,5.3256
3.3494,3.8682,5.9385,5.5571
3.3806,4.7535,5.7069,4.6718
3.4119,5.203,5.4345,4.3994
3.443,5.7478,5.2166,4.8625
3.474,6.8238,4.985,5.2847
