0,-0.38137,6.3607,8.8532
0.029877,-0.46309,5.7069,8.9213
0.059876,-0.95342,5.0531,9.2755
0.10123,-0.8036,3.4051,9.6977
0.12991,-0.50395,3.2144,8.7715
0.15988,-0.29965,3.5277,8.7715
0.18991,-0.23155,4.0997,8.6217
0.22064,-0.34051,4.3313,8.54
0.24994,-0.34051,4.1814,8.54
0.28006,-0.76274,4.3313,7.927
0.30991,-0.91256,4.3994,7.7772
0.33993,-0.8036,4.4402,7.7364
0.3699,-0.69464,4.9033,7.6274
0.40018,-0.42223,5.2166,7.8589
0.4299,-0.34051,5.3256,7.9679
0.45987,-0.38137,5.1349,8.1586
0.48981,-0.46309,4.7126,8.4719
0.52231,-0.29965,4.7126,8.3084
0.55981,0.31327,5.0123,8.6625
0.58993,0.76274,4.7126,8.8124
0.61993,0.61292,4.5628,8.6217
0.64993,0.46309,4.8625,8.0769
0.67999,0.72188,5.1349,8.0769
0.70987,0.76274,5.5571,8.7306
0.74143,0.38137,5.8567,8.2403
0.76996,-0.10896,5.5571,8.431
0.7999,0.040861,5.2847,9.1937
0.83029,-0.040861,5.8976,9.616
0.85998,-0.040861,5.6661,9.112
0.88986,-0.29965,5.3256,8.0769
0.91995,-0.46309,6.0474,7.8589
0.94992,-0.88532,6.1292,7.8862
0.99017,-0.95342,5.3664,7.5457
1.0299,-0.72188,5.3256,7.0553
1.0735,-1.2667,5.2847,6.4697
1.1202,-1.9886,5.8976,6.6331
1.16,-1.9205,6.1292,7.1643
1.1937,-1.5663,6.17,7.2733
1.2635,-0.88532,6.3607,8.4719
1.3002,-0.57205,6.0883,8.3901
1.3307,-0.53119,5.8976,7.3958
1.3603,-0.57205,6.0883,7.5048
1.3902,-0.42223,6.0474,7.5048
1.4214,-0.29965,5.9793,7.6683
1.4601,-0.081722,5.7886,8.0088
1.49,0.040861,5.6661,7.7772
1.5202,-0.46309,5.7478,7.1234
1.55,-0.57205,5.2438,7.2052
1.5801,-0.72188,5.2166,7.5865
1.6122,-0.69464,5.2847,7.927
1.6501,-0.84446,5.3664,7.8181
